Saraksts,Partija,Vards,Apgabals,Numurs,Gads,DarbaVieta,Amats
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Eva Kazeka,Vidzeme,24,1977,SIA Evoline,Valdes locekle
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Matīss Kempe,Rīga,30,1989,Rīgas domes Pilsētas attīstības departaments,Arhitektūras un pilsētvides pārvaldes Arhitektu nodaļas vadītāja vietnieks
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Modris Kempe,Rīga,36,1989,Pašnodarbinātais,
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Kārlis Knēziņš,Rīga,18,1978,Prime Realty SIA,Nekustamā īpašuma ekonomists
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Rita Krinberga,Rīga,35,1964,LU Rīgas 1.medicīnas koledža,lektore
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Varis Krūmiņš,Zemgale,6,1961,Tukuma novada Kandavas Bērnu un jaunatnes sporta skola,Direktors
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Armands Krūze,Rīga,15,1959,Purvciema attīstības biedrība,Valdes priekšsēdētājs
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Māris Kučinskis,Kurzeme,1,1961,Latvijas Republikas Saeima,Deputāts
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Jānis Kudiņš,Latgale,10,1988,Daugavpils Universitāte,Rektora vietnieks attīstības jautājumos
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Rūdolfs Kudļa,Vidzeme,12,1991,Ogres novada pašvaldības dome,Deputāts
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Andris Kulbergs,Rīga,4,1979,VK Development SIA,Valdes Priekšsēdētājs
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Valdis Labinskis,Latgale,6,1957,SIA Medicīnas centrs Saule,Izpilddirektors
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Aivis Landmanis,Kurzeme,5,1970,SIA Ventspils Port Services,Komercdarbības konsultants
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Jānis Liepiņš,Rīga,10,1964,Rīgas domes Pilsētas attīstības departaments,Nodaļas vadītājs
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Lauris Lizbovskis,Rīga,11,1973,Žurnālists,
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ingmārs Līdaka,Zemgale,3,1966,Bauskas novada dome,Deputāts
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Terēza Luksa,Vidzeme,15,1982,SIA TL Candles,Valdes locekle
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Velta Ļubkina,Latgale,8,1956,Rēzeknes Tehnoloģiju akadēmija,"Profesore, doktora studiju programmas Izglītības zinātnē direktore; projektu koordinatore"
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Artūrs Mangulis,Vidzeme,11,1971,Ogres novada pašvaldības dome,Reģionālās attīstības jautājumu komitejas priekšsēdētājs
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Mariss Martinsons,Vidzeme,21,1972,Ādažu novada pašvaldība,Izpilddirektora 1.vietnieks
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ārija Martukāne,Zemgale,4,1957,"Nodibinājums ""Sociālā atbalsta un izglītības fonds"" Ģimeņu atbalsta centrs ""Terēze""","Vadītāja vietniece, sociālā darba speciāliste"
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Linda Matisone,Kurzeme,2,1976,Liepājas Valstspilsētas Dome,Domes deputāte
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Dāvis Melnalksnis,Vidzeme,18,1993,Limbažu novada pašvaldība,Pašvaldības domes deputāts
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Deņiss Meļņiks,Rīga,28,1974,Augstskla “ISMA”,Programmas “Mūzikas menedžments” direktors
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Sanita Millere,Zemgale,13,1967,SIA “Pils A un S”,Valdes locekle
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Jana Muižniece,Rīga,9,1969,Latvijas Reģionu Apvienība,Rīgas nodaļas vadītāja vietniece
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Vairis Nartišs,Rīga,23,1976,VSIA Latvijas Nacionālā opera un balets,Orķestra mūziķis
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ulrika Naumova,Rīga,22,1983,Rīgas Stila un modes tehnikums,Direktors
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Kristīne Niedre-Lathere,Kurzeme,9,1977,Liepājas pilsētas izglītības pārvalde,Vadītāja
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ilze Ortveina,Rīga,2,1972,VSIA Traumatoloģijas un ortopēdijas slimnīca,Galvenā māsa
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Mairita Pauliņa,Zemgale,10,1981,Zemgales plānošanas reģions,Uzņēmējdarbības centra vadītāja
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Līvija Plavinska,Latgale,16,1959,Rēzeknes novada pašvaldības Nautrēnu apvienības pārvalde,Apvienības vadītāja
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Artūrs Portnovs,Vidzeme,14,1984,Madonas novada pašvaldība,Pārvaldes vadītājs Ļaudonas un Kalsnavas pagastos
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Inga Priede,Zemgale,5,1966,Tukuma novada pašvaldība,Domes priekšsēdētāja vietniece
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Mārtiņš Prīsis,Zemgale,14,1980,SIA “CMB Housing Solutions”,Vadītājs
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Līga Marija Putna,Vidzeme,26,1977,Rail Baltica,projektu vadītāja
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Renārs Putniņš,Rīga,32,1974,SIA “SILA STILS”,"Valdes loceklis, arhitekts"
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Renārs Putniņš,Zemgale,7,1976,Jēkabpils reģionālā slimnīca,Valdes loceklis
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Edgars Putra,Kurzeme,4,1983,Dienvidkurzemes novada pašvaldība,Deputāts. Attīstības un tautsaimniecības komitejas pr-ja vietnieks
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Igors Rajevs,Rīga,3,1965,SIA Rajevs Security and Defence Solutions,Valdes loceklis
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Gundega Rancāne,Latgale,15,1973,Lūcijas Rancānes Makašānu Amatu vidusskola,Direktore
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Edgars Rantiņš,Vidzeme,22,1983,Rīgas plānošanas reģions,Administrācijas vadītājs
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Romualds Ražuks,Vidzeme,16,1955,Latvijas Universitāte,"Pasniedzējs, eksperts"
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Viesturs Reinfelds,Zemgale,9,1956,Dobeles novada pašvaldība,Domes deputāts
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Oskars Reiters,Rīga,19,1990,SIA AJ Realestate,Būvniecības projektu vadītajs
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Dace Rolava,Rīga,17,1955,SIA “DR kursi un konsultācijas”,Valdes priekšsēdētāja
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Juris Saukāns,Latgale,9,1966,“Mediju aģentūra A-Z” SIA,Valdes loceklis
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Oksana Sičko,Rīga,14,1963,VCA MC Elite,"Ārsts-neirologs, neirosonologs"
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Viesturs Silenieks,Rīga,16,1977,Latvijas Riteņbraucēju apvienība,Valdes priekšsēdētājs
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Karina Siņkeviča,Vidzeme,20,1968,"Sabiedrība ar ierobežotu atbildību ""Jūrmalas slimnīca""",Valdes locekle
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Valdis Skujiņš,Kurzeme,11,1951,Liepājas Universitāte,Lektors
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Edvards Smiltēns,Vidzeme,1,1984,Rīgas dome,Priekšsēdētāja vietnieks
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Māris Sprindžuks,Vidzeme,3,1971,Ādažu novada dome,"Domes priekšsēdētājs, deputāts"
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Mārtiņš Toms Staks,Rīga,29,1995,Tele2 IoT,Tehniskais speciālists
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Jānis Stērninieks,Rīga,27,1970,SIA KUBI,Valdes loceklis
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Aivars Straume,Rīga,7,1952,"A/s ,,Latvijas dzelzceļš”",Drošības direkcijas civilās aizsardzības un ugunsdrošības nodaļas vadītājs
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ainis Stūrmanis,Kurzeme,10,1966,SIA RIORI,Ražošanas vadītājs
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Andrejs Svilāns,Vidzeme,6,1968,Dabas aizsardzības pārvalde,Ģenerāldirektors
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Mārtiņš Svilis,Zemgale,16,1981,Jēkabpils novada dome,Deputāts
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ivars Šķinčs,Latgale,2,1969,Daugavpils 17. vidusskola,Direktors
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Didzis Šmits,Rīga,1,1975,Latvijas Republikas Saeima,Deputāts
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Airisa Šteinberga,Rīga,34,1968,RTU Humanitārais institūts,"Direktore, asociētā profesore"
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Edgars Štelmahers,Rīga,5,1969,SIA New Rosme,valdes loceklis
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Edgars Tavars,Zemgale,1,1982,Latvijas Republikas Saeima,Deputāts
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Alise Tomiņa-Kaščejeva,Rīga,25,1995,SIA “Media Runner”,Valdes locekle
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Jānis Trupovnieks,Latgale,4,1961,Balvu un Gulbenes slimnīcu apvienība,Valdes loceklis
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Aivars Trūlis,Latgale,12,1967,Krāslavas novada dome,Deputāts
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ilze Vanaga,Zemgale,11,1978,SIA Ivestate,Reklāmas un sabiedrisko attiecību vadītāja
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Bruno Veide,Vidzeme,19,1961,Limbažu novada pašvaldība Salacgrīvas apvienību pārvalde,Būvprojektu vadītājs
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Artis Velšs,Rīga,6,1974,AS G4S Latvia,Iekšējās drošības dienesta vadītājs
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Ziedonis Vilde,Zemgale,15,1971,Ogres Mūzikas un mākslas skola,Direktora vietnieks saimnieciskajos jautājumos
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Juris Viļums,Latgale,1,1982,"Politiskā partija ""Latvijas Reģionu Apvienība""",Valdes loceklis
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Aiva Vīksna,Vidzeme,4,1967,Lietišķās informācijas dienests SIA,Biznesa attīstības vadītāja
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Krista Vīndedze,Kurzeme,7,1981,"Saldus novada pašvaldības aģentūra “Saldus Tūrisma informācijas, kultūras un sporta centrs”",Direktore
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Anna Vītola-Helviga,Zemgale,2,1956,Latvijas Lauksaimniecības universitāte,Bioekonomikas un ilgtspējīgo resursu vadības nodaļas vadītāja
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Guntars Vītols,Rīga,13,1972,TEK Solutions SIA,Valdes loceklis
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Juris Guntis Vjakse,Latgale,3,1967,"Biedrība ""Latvijas Darba devēju konfederācija""",Projekta koordinators Latgales reģionā
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Sandra Vorkale,Latgale,14,1973,J.Soikāna Ludzas mākslas skola,Direktore
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Inese Zagorska,Vidzeme,17,1958,"Vidzemes koncertzāle ""Cēsis""",Mākslinieciskā vadītāja
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Jānis Zandbergs,Vidzeme,13,1981,“Eye Roll” SIA,Valdes loceklis
18,"""APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija""",Niāra Zālīte,Vidzeme,27,1973,Rīgas valstspilsētas pašvadlība,Rīgas domes priekšsēdētāja vietnieka Edvarda Smiltēna biroja vadītāja
19,"Politiskā partija ""Republika""",Ilona Anževska,Zemgale,7,1975,Bezdarbniece,
19,"Politiskā partija ""Republika""",Anastasija Astrahanceva,Vidzeme,6,1974,Rīgas Stradiņa Universitāte,"Asistenta p.i.: docētājs, zinātnisko darbu vādītājs un recenzents"
19,"Politiskā partija ""Republika""",Normunds Barkāns,Zemgale,1,1981,SIA''EMPOWER'',Darbu vadītājs
19,"Politiskā partija ""Republika""",Madara Benga,Latgale,12,1991,SIA LAGRON,Projekta koordinatore/Būvlaukuma vadītāja
19,"Politiskā partija ""Republika""",Andris Benjamiņš,Rīga,25,1985,Bezdarbnieks,
19,"Politiskā partija ""Republika""",Jānis Bērziņš,Zemgale,3,1967,ZS Bērzmales,īpašnieks
19,"Politiskā partija ""Republika""",Kristaps Bērziņš,Vidzeme,14,1988,AS Sadales tīkls,Materiālu un loģistikas vadības inženieris
19,"Politiskā partija ""Republika""",Juris Borskis,Latgale,4,1966,Pašnodarbinātais,
19,"Politiskā partija ""Republika""",Eduards Brūniņš,Zemgale,12,1964,SIA Grifs AG,Apsardzes darbinieks
19,"Politiskā partija ""Republika""",Ginta Bukāte,Kurzeme,7,1988,Vilgāles sākumskola,Lietvede
19,"Politiskā partija ""Republika""",Juris Čudo,Vidzeme,19,1978,AS Cēsu alus,Maiņas vecākais
19,"Politiskā partija ""Republika""",Guntars Didenko,Rīga,19,1995,SIA DK Solutions,Valdes loceklis
19,"Politiskā partija ""Republika""",Alla Dovbenko,Vidzeme,16,1979,Bezdarbniece,
19,"Politiskā partija ""Republika""",Viktors Duks,Rīga,20,1968,"SIA ""Vimo Studija""",Valdes loceklis
19,"Politiskā partija ""Republika""",Māris Feldmanis,Zemgale,16,1974,Dobeles novada pašvaldība,Pašvaldības deputāts
19,"Politiskā partija ""Republika""",Māris Geidāns,Rīga,11,1984,Pašnodarbināta persona,Jurists
19,"Politiskā partija ""Republika""",Iveta Grebeža,Latgale,7,1971,"Daugavpils pilsētas pašvaldība, īpašuma pārvaldīšanas departaments",plānošanas tehniķis
19,"Politiskā partija ""Republika""",Andris Grīnbergs,Rīga,16,1978,A TurboC 4U SIA,Apdrošināšanas brokeris
19,"Politiskā partija ""Republika""",Valdis Grīnfogels,Kurzeme,10,1984,"Paul Mason Properties, SIA",Vaditājs
19,"Politiskā partija ""Republika""",Aija Gudza,Rīga,14,1982,"SIA ""Meridian Group""",Valodu centra vadītāja
19,"Politiskā partija ""Republika""",Egils Gusts,Kurzeme,2,1989,ZS Dzēses,Izpilddirektors
19,"Politiskā partija ""Republika""",Elza Ģirģena,Zemgale,2,1957,SIA Krustpils ceļavējš,Valdes locekle
19,"Politiskā partija ""Republika""",Kaspars Ģirģens,Vidzeme,1,1985,Latvijas Republikas Saeima,Deputāts
19,"Politiskā partija ""Republika""",Sandis Ģirģens,Rīga,1,1980,Zvērināts advokāts,Zvērināts advokāts
19,"Politiskā partija ""Republika""",Reinis Immermanis,Zemgale,13,1991,SIA „AGRITECH”,Tirdzniecības pārstāvis
19,"Politiskā partija ""Republika""",Laima Jaškova,Zemgale,11,1966,SIA MERITONS,pārdevēja
19,"Politiskā partija ""Republika""",Sintija Jaunākā,Vidzeme,11,1981,"Dabas aizsardzības pārvalde, Vidzemes reģionālā administrācija",Dabas aizsardzības daļas vadītāja
19,"Politiskā partija ""Republika""",Iluta Kaktiņa,Vidzeme,13,1971,Sociālās Aprūpes Centrs Allaži,Pavārs
19,"Politiskā partija ""Republika""",Sanita Kārkliņa,Vidzeme,20,1968,"IK ""VASARIŅAS SK""",īpašniece
19,"Politiskā partija ""Republika""",Juris Keišs,Rīga,18,1959,Rīgas 95. Vidusskola,Ķīmijas un dabaszīnību skolotājs
19,"Politiskā partija ""Republika""",Uldis Klaušs,Rīga,32,1956,Pensionārs,
19,"Politiskā partija ""Republika""",Anna Kļaviņa,Rīga,34,1959,Rīgas Austrumu klīniska universitāte slimnīca,Noliktavas pārzine (medicīnisko ierīču sagādes speciālists)
19,"Politiskā partija ""Republika""",Vera Komarova,Latgale,8,1975,Daugavpils Universitāte,Vadošā pētniece
19,"Politiskā partija ""Republika""",Alevtina Korņilova,Rīga,30,1989,Pašnodarbināta,
19,"Politiskā partija ""Republika""",Jevgēnijs Koršenkovs,Latgale,1,1973,"Politiskā partija ""Republika""",Valdes loceklis
19,"Politiskā partija ""Republika""",Nadežda Krasiļņikova,Latgale,10,1990,Pašnodarbināta,
19,"Politiskā partija ""Republika""",Dmitrijs Krasiļņikovs,Latgale,15,1987,Pašnodarbināts,
19,"Politiskā partija ""Republika""",Matīss Krēže,Kurzeme,11,1997,Bezdarbnieks,
19,"Politiskā partija ""Republika""",Armands Kruglaužs,Rīga,39,1990,Bezdarbnieks,
19,"Politiskā partija ""Republika""",Mārtiņš Krusts,Rīga,3,1988,"Biedrība ""Kreisie patrioti""",Priekšsēdētājs
19,"Politiskā partija ""Republika""",Ivars Krūmiņš,Vidzeme,22,1974,SIA Latvāņi,Instrumentu asinātājs
19,"Politiskā partija ""Republika""",Inguss Kudiņš,Vidzeme,4,1978,"SIA ""Intelektuālais kapitāls""",Valdes priekšsēdētājs
19,"Politiskā partija ""Republika""",Māra Kūriņa,Kurzeme,14,1986,Pašnodarbinātā,
19,"Politiskā partija ""Republika""",Kaspars Kūriņš,Zemgale,15,1987,Saimnieciskās darbības veicējs,
