Saraksts,Partija,Vards,Apgabals,Numurs,Gads,DarbaVieta,Amats
15,"Politiskā partija ""KPV LV""",Jānis Andersons,Zemgale,15,1994,"SIA ""BIO Dārzs""",Mārketinga nodaļas vadītājs
15,"Politiskā partija ""KPV LV""",Anna Āboliņa,Rīga,22,1987,Rīgas Stradiņa universitāte,Sporta un uztura katedras biroja vadītāja
15,"Politiskā partija ""KPV LV""",Jānis Baroniņš,Rīga,14,1987,Students/studente,
15,"Politiskā partija ""KPV LV""",Maksims Bartuševičs,Rīga,21,1983,"SIA ""ENERGOSERT""",Neatkarīgais eksperts ēku energoefektivitātes jomā
15,"Politiskā partija ""KPV LV""",Jānis Bārbalis,Vidzeme,20,1979,Limbažu novada pašvaldība,Limbažu novada Pāles pagasta sporta pasākumu vadītājs
15,"Politiskā partija ""KPV LV""",Ainārs Belovs,Latgale,3,1988,"SIA ""FITNESA PARKS""",Valdes loceklis
15,"Politiskā partija ""KPV LV""",Iveta Benhena-Bēkena,Rīga,2,1986,"SIA ""JUMBURGS""",valdes locekle
15,"Politiskā partija ""KPV LV""",Evija Benhena-Bēkena,Rīga,36,1989,THE CONVERGENCE GROUP PLC,Projektu vadītāja
15,"Politiskā partija ""KPV LV""",Krists Bergans-Berģis,Rīga,13,1993,"Greenwalk Baltic, SIA",Valdes loceklis
15,"Politiskā partija ""KPV LV""",Jānis Bergmanis,Zemgale,12,1985,"SIA ""Zaļš auto""",Valdes priekšēdētājs
15,"Politiskā partija ""KPV LV""",Zane Bērziņa,Vidzeme,17,1986,Sabiedrība ar ierobežotu atbildību Raccoon Serviss,Valdes priekšsēdētāja
15,"Politiskā partija ""KPV LV""",Einārs Bistrovs,Latgale,13,1997,"SIA ""MIDIS""",Programmētājs
15,"Politiskā partija ""KPV LV""",Aldis Blumbergs,Vidzeme,3,1969,Individuālā prakse,Zvērināts advokāts
15,"Politiskā partija ""KPV LV""",Arnis Bole,Vidzeme,6,1982,"Sabiedrība ar ierobežotu atbildību ""JAUNLAIMĪTES""",Valdes priekšsēdētājs
15,"Politiskā partija ""KPV LV""",Jānis Brūklis,Kurzeme,14,1981,"SIA ""pro CAD""",Būvuzraugs
15,"Politiskā partija ""KPV LV""",Sigita Cīrule-Pāne,Rīga,19,1973,"Sabiedrība ar ierobežotu atbildību ""TRAVEL WITH US""",Valdes locekle
15,"Politiskā partija ""KPV LV""",Vladislavs Čerņavskis,Latgale,17,1958,"Sabiedrība ar ierobežotu atbildību ""VLADAS 1""",Valdes loceklis
15,"Politiskā partija ""KPV LV""",Ivars Čivčišs,Rīga,11,1981,"Sabiedrība ar ierobežotu atbildību ""ALBERTA KOLEDŽA""",Studiju programmas direktors
15,"Politiskā partija ""KPV LV""",Māris Darģis,Rīga,12,1982,Rīgas Tehniskā universitāte,Pētnieks
15,"Politiskā partija ""KPV LV""",Dainis Drēžis,Kurzeme,12,1966,Pensionārs/pensionāre,
15,"Politiskā partija ""KPV LV""",Juta Dumpfa-Neverovska,Rīga,7,1983,Saimnieciskā darbība,Saimieciskās darbības veicējs
15,"Politiskā partija ""KPV LV""",Jānis Dvēselītis,Vidzeme,10,1972,"SIA ""MŪSU SAIME""",Masieris
15,"Politiskā partija ""KPV LV""",Artūrs Dzenis,Vidzeme,22,1988,"Sabiedrība ar ierobežotu atbildību ""Hokeja Pasaule""",Reklāmas speciālists
15,"Politiskā partija ""KPV LV""",Janeks Ekurs,Vidzeme,28,1980,"Sabiedrība ar ierobežotu atbildību ""FASTWAYS""",Direktors
15,"Politiskā partija ""KPV LV""",Māris Feldmanis,Zemgale,17,1974,Mežsaimniecība,Īpašnieks
15,"Politiskā partija ""KPV LV""",Artūrs Garonskis,Rīga,31,1957,Pensionārs/pensionāre,
15,"Politiskā partija ""KPV LV""",Anita Geidāne,Zemgale,13,1963,"Biedrība ""Dziesmu vācelīte""",Vadītāja
15,"Politiskā partija ""KPV LV""",Aivars Geidāns,Zemgale,3,1985,Jelgavas novada dome,Deputāts
15,"Politiskā partija ""KPV LV""",Aldis Gobzems,Rīga,38,1978,Zvērināta advokāta Alda Gobzema birojs,Zvērināts advokāts
15,"Politiskā partija ""KPV LV""",Ivars Griķis,Latgale,8,1981,"SIA ""THERMO SKYLIGHT SYSTEMS""",Valdes loceklis
15,"Politiskā partija ""KPV LV""",Māris Grīnbergs,Vidzeme,13,1981,"Sabiedrība ar ierobežotu atbildību ""Noliktava 195""",Valdes priekšsēdētājs
15,"Politiskā partija ""KPV LV""",Sofija Grīnvalde,Vidzeme,7,1988,Latvijas Republikas Vides aizsardzības un reģionālās attīstības ministrija,Vecākā eksperte
15,"Politiskā partija ""KPV LV""",Kaspars Ģirģens,Zemgale,1,1985,Jēkabpils pilsētas pašvaldība,Deputāts
15,"Politiskā partija ""KPV LV""",Sandis Ģirģens,Zemgale,5,1980,Individuāli praktizējošs zvērināts advokāts Sandis Ģirģens,Zvērināts advokāts
15,"Politiskā partija ""KPV LV""",Svetlana Iftodija,Zemgale,9,1992,Māmiņu biedrība ''ATSPULGS'',Valdes priekšsēdētāja
15,"Politiskā partija ""KPV LV""",Reinis Immermanis,Kurzeme,8,1991,"SIA ""KONEKESKO LATVIJA""",Rezerves daļu pārdevējs
15,"Politiskā partija ""KPV LV""",Kalvis Irbe,Vidzeme,27,1974,SIA VKI,Valdes priekšsēdētājs
15,"Politiskā partija ""KPV LV""",Uģis Jankavs,Rīga,16,1956,MILANORIGA SIA,Valdes priekšsēdētājs
15,"Politiskā partija ""KPV LV""",Santa Jelinska,Latgale,12,1989,"AS ""Moda Kapitāls""",Jēkabpils filiāles vadītāja
15,"Politiskā partija ""KPV LV""",Alberts Jēkabsons,Rīga,29,1991,HERE Latvia SIA,Vietējo karšu operāciju analītiķis II
15,"Politiskā partija ""KPV LV""",Beata Jonite,Rīga,24,1995,"Politiskā partija ""KPV LV""",Biroja vadītāja
15,"Politiskā partija ""KPV LV""",Romans Justs,Rīga,5,1955,"Sabiedrība ar ierobežotu atbildību ""Oliivija""",Veikala vadītājs
15,"Politiskā partija ""KPV LV""",Artuss Kaimiņš,Rīga,1,1980,Saeima,Deputāts
15,"Politiskā partija ""KPV LV""",Andris Kivičs,Rīga,9,1977,"Sabiedrība ar ierobežotu atbildību ""Reklāmas autori""",Raidījuma vadītājs
15,"Politiskā partija ""KPV LV""",Artūrs Kļaviņš,Rīga,17,1986,"SIA ""AQUA LUNA""",Vecākais bārmenis
15,"Politiskā partija ""KPV LV""",Kristaps Kosītis,Vidzeme,8,1982,"Sabiedrība ar ierobežotu atbildību ""Netnet""",Valdes loceklis
15,"Politiskā partija ""KPV LV""",Ieva Krapāne,Vidzeme,5,1981,Reģionālā pašvaldības policija,Lietvede
15,"Politiskā partija ""KPV LV""",Rolands Kreicmanis,Rīga,20,1990,"Sabiedrība ar ierobežotu atbildību ""SALMO""",Pārdevējs konsultants
15,"Politiskā partija ""KPV LV""",Edgars Kronbergs,Kurzeme,7,1983,Saldus novada pašvaldība,Vides pārvaldības speciālists
15,"Politiskā partija ""KPV LV""",Raimonds Kučinskis,Kurzeme,11,1962,"SIA ""Screen group""",Apsargs
15,"Politiskā partija ""KPV LV""",Janīna Kursīte,Latgale,10,1964,Latvijas Republikas Saeima,deputāta Anrija Matīsa palīdze
15,"Politiskā partija ""KPV LV""",Jānis Ķemers,Rīga,34,1960,Greencore Food To Go Ltd,Strādnieks
15,"Politiskā partija ""KPV LV""",Olita Landsmane,Vidzeme,18,1966,Alojas novada dome,Administrācijas un personālvadības nodaļas vadītāja
15,"Politiskā partija ""KPV LV""",Aleksandrs Lapajevs,Rīga,4,1986,SIA Antic One,Valdes loceklis
15,"Politiskā partija ""KPV LV""",Elita Lazda,Rīga,10,1969,Valsts akreditēta augstākās izglītības iestāde Alberta koledža,Lektore
15,"Politiskā partija ""KPV LV""",Linda Liepiņa,Vidzeme,1,1974,"""Wok Rīga"" SIA",Valdes locekle
15,"Politiskā partija ""KPV LV""",Gints Liepiņš,Kurzeme,13,1967,Liepins Gourmet,Pašnodarbinātais
15,"Politiskā partija ""KPV LV""",Dmitrijs Lukašenoks,Latgale,9,1985,SIA “LAT COSMETICS”,Direktors
15,"Politiskā partija ""KPV LV""",Egils Matīss Madelis,Kurzeme,6,1946,Andra Baumane,klientu apkalpošanas speciālists
15,"Politiskā partija ""KPV LV""",Aivars Maizītis,Kurzeme,15,1963,"IK ""AG-AUTO""",Īpašnieks
15,"Politiskā partija ""KPV LV""",Kristīne Maksimova,Zemgale,11,1983,"SIA ""VILAG""",Biroja administratore
15,"Politiskā partija ""KPV LV""",Gaļina Maksimova,Rīga,33,1969,"SIA ""Euroclub""",Valdes locekle
15,"Politiskā partija ""KPV LV""",Anatolijs Marhilevičs,Latgale,5,1990,"Naujenes pagasta zemnieku saimniecība ""Stepanida""",Īpašnieks
15,"Politiskā partija ""KPV LV""",Edgars Mežeckis,Vidzeme,12,1973,"SIA ""Technohansa Build""",Valdes priekšsēdētājs
15,"Politiskā partija ""KPV LV""",Jurģis Miezainis,Zemgale,10,1988,"SIA ""Jelgavfarm""",Komercdarbības speciālists
15,"Politiskā partija ""KPV LV""",Andris Mikāls,Vidzeme,26,1959,"SIA ""AGS""",Valdes loceklis
15,"Politiskā partija ""KPV LV""",Mārīte Mitka-Bērziņa,Rīga,25,1969,"SIA ""Poga LV""",Valdes locekle
15,"Politiskā partija ""KPV LV""",Māris Možvillo,Vidzeme,2,1967,Alojas novada dome,Deputāts
15,"Politiskā partija ""KPV LV""",Ralfs Nemiro,Zemgale,2,1981,Jelgavas novada pašvaldība,Deputāts
15,"Politiskā partija ""KPV LV""",Raimonds Nipers,Latgale,4,1961,Dagdas novada pašvaldība,Deputāts
15,"Politiskā partija ""KPV LV""",Sigita Olbačevska,Rīga,28,1976,"SIA ""Floriena""",Vadītāja
15,"Politiskā partija ""KPV LV""",Elviss Ozols,Vidzeme,11,1980,"Valsts akciju sabiedrība ""Tiesu namu aģentūra""",Vidzemes NĪ daļas pārvaldnieks
15,"Politiskā partija ""KPV LV""",Linda Pastare,Vidzeme,23,1978,Profesionālās izglītības kompetences centrs Ogres tehnikums,Skolotāja
15,"Politiskā partija ""KPV LV""",Jeļena Pārmale,Rīga,26,1982,IK ''Milānija'',īpašniece
15,"Politiskā partija ""KPV LV""",Ramona Petraviča,Kurzeme,2,1967,"SIA ""MONĒTA""",Finanšu vadītāja
15,"Politiskā partija ""KPV LV""",Salvis Petriks,Rīga,6,1993,"SIA ""Kon Group""",Eksporta vadītājs
15,"Politiskā partija ""KPV LV""",Vilnis Poriņš,Vidzeme,14,1981,"Akciju sabiedrība ""G4S Latvia""",Objekta vadītājs
15,"Politiskā partija ""KPV LV""",Ilga Pranča-Hartingera,Kurzeme,4,1966,"Sabiedrība ar ierobežotu atbildību ""Maras Manor""",Valdes locekle
15,"Politiskā partija ""KPV LV""",Ēriks Pucens,Kurzeme,3,1986,Kuldīgas novada pašvaldība,Deputāts
15,"Politiskā partija ""KPV LV""",Ivars Puga,Rīga,37,1960,Latvijas Nacionālais teātris,Aktieris
15,"Politiskā partija ""KPV LV""",Arnis Puksts,Rīga,18,1980,SIA Intelligent Agency,Valdes priekšsēdētājs
15,"Politiskā partija ""KPV LV""",Dāvis Reinbergs,Zemgale,8,1991,"""ALVIMA"" Jelgavas sabiedrība ar ierobežotu atbildību",Loģistiķis
15,"Politiskā partija ""KPV LV""",Ilvars Rullis,Vidzeme,19,1971,Valkas pilsētas kultūras nams,Saimniecības pārzinis
15,"Politiskā partija ""KPV LV""",Inese Siliņa-Petrova,Latgale,16,1981,SIA Evanagro,Valdes locekle
15,"Politiskā partija ""KPV LV""",Romualds Siliņš,Latgale,2,1985,Saimnieciskās darbības veicējs,Lauksaimnieks
15,"Politiskā partija ""KPV LV""",Roberts Spručs,Latgale,1,1972,"Sabiedrība ar ierobežotu atbildību ""Rīgas Austrumu klīniskā universitātes slimnīca""",Ārsts
15,"Politiskā partija ""KPV LV""",Karina Sprūde,Vidzeme,9,1988,Ādažu novada dome,Deputāte
15,"Politiskā partija ""KPV LV""",Edgars Staņķis,Zemgale,16,1993,Pašnodarbinātais,Pašnodarbinātais
15,"Politiskā partija ""KPV LV""",Inese Straume,Vidzeme,21,1951,Latvijas Invalīdu biedrība,Valdes priekšsēdētāja
15,"Politiskā partija ""KPV LV""",Sergejs Šapovalovs,Latgale,6,1985,"Valsts sabiedrība ar ierobežotu atbildību ""Paula Stradiņa klīniskā universitātes slimnīca""",ķirurgs
15,"Politiskā partija ""KPV LV""",Didzis Šmits,Rīga,3,1975,"Biedrība ""EUROPEAN CRABBING ASSOCIATION""",prezidents
15,"Politiskā partija ""KPV LV""",Ingus Štelcs,Vidzeme,24,1982,"Sabiedrība ar ierobežotu atbildību ""Alojas Novada Saimniekserviss""",Valdes loceklis
15,"Politiskā partija ""KPV LV""",Gatis Tībergs,Rīga,27,1981,"Sabiedrība ar ierobežotu atbildību ""Tele2""",Radio tīkla mērījumu inženieris
15,"Politiskā partija ""KPV LV""",Aigars Trušelis,Latgale,7,1990,Z/s Apskalnes,Īpašnieks
15,"Politiskā partija ""KPV LV""",Konstantīns Uļbiks,Rīga,15,1982,Pirmais baltijas kanāls SIA,Video inženieris
15,"Politiskā partija ""KPV LV""",Jānis Urbāns,Latgale,15,1981,Pašnodarbinātais,"Jurists, IT konsultants"
15,"Politiskā partija ""KPV LV""",Kristaps Veikšāns,Vidzeme,25,1982,"SIA ""LSK Studios""",Direktors
15,"Politiskā partija ""KPV LV""",Artūrs Vējš,Rīga,8,1978,"Sabiedrība ar ierobežotu atbildību ""CERTEX LATVIJA""",Ražošanas vadītājs
15,"Politiskā partija ""KPV LV""",Ainārs Vilciņš,Vidzeme,4,1966,"SIA ""YOURTIME""","Valdes loceklis, īpašnieks"
15,"Politiskā partija ""KPV LV""",Toms Vilciņš,Vidzeme,16,1992,"SIA ""ERVITEX""",Iespieddarbu maketētājs
15,"Politiskā partija ""KPV LV""",Ainārs Vilmanis,Rīga,32,1967,"Akciju sabiedrība ""Pasažieru vilciens""",Vilciena vadītājs
15,"Politiskā partija ""KPV LV""",Jānis Vitenbergs,Zemgale,7,1985,"Sabiedrība ar ierobežotu atbildību ""LIETAS MD""",Lielo klientu pārdošanas vadītājs
15,"Politiskā partija ""KPV LV""",Dzintra Vizbule,Rīga,35,1967,Amber Staff Ltd,operatīvais darbinieks
15,"Politiskā partija ""KPV LV""",Roberts Vībāns,Zemgale,14,1992,"AS ""Latvenergo""",Informācijas sistēmu inženieris
15,"Politiskā partija ""KPV LV""",Jānis Vīksna,Vidzeme,15,1962,Bezdarbnieks,
15,"Politiskā partija ""KPV LV""",Judīte Volkova,Rīga,23,1962,"Sabiedrība ar ierobežotu atbildību ""JUVO PLUS""",Valdes locekle
15,"Politiskā partija ""KPV LV""",Jānis Zakarīts,Latgale,11,1973,Balvu Valsts ģimnāzija,skolotājs
15,"Politiskā partija ""KPV LV""",Atis Zakatistovs,Kurzeme,1,1968,Latvijas Republikas Saeima,Saeimas deputāta palīgs
15,"Politiskā partija ""KPV LV""",Agnese Zaļakmentiņa,Rīga,30,1976,"SIA ""RIMI LATVIA""",Servisa vadītāja
15,"Politiskā partija ""KPV LV""",Iveta Ziemele,Zemgale,6,1987,Lapmežciema pagasta pārvalde,Dienas centra vadītāja
15,"Politiskā partija ""KPV LV""",Arturs Zīlītis,Kurzeme,5,1967,Priekules daudzfunkcionālā sporta halle,Saimniecības vadītājs
15,"Politiskā partija ""KPV LV""",Lauris Zīverts,Zemgale,4,1981,Jelgavas pilsētas dome,Deputāts
15,"Politiskā partija ""KPV LV""",Gints Zvirbulis,Kurzeme,10,1983,"SIA ""Abavas brīvdienas""",Valdes priekšsēdētājs
16,Zaļo un Zemnieku savienība,Inese Aizstrauta,Vidzeme,11,1957,LR Saeima,Deputāte
16,Zaļo un Zemnieku savienība,Ingrīda Amantova,Vidzeme,24,1960,Ropažu novada dome,Deputāte
16,Zaļo un Zemnieku savienība,Ringolds Arnītis,Vidzeme,10,1967,LR Zemkopības ministrija,Parlamentārais sekretārs
16,Zaļo un Zemnieku savienība,Uldis Augulis,Zemgale,2,1972,Satiksmes ministrija,Satiksmes ministrs
16,Zaļo un Zemnieku savienība,Inese Āboliņa,Rīga,20,1977,"Latvijas Universitāte, Sociālo zinātņu fakultāte",Izpilddirektora vietniece
16,Zaļo un Zemnieku savienība,Andis Āboliņš,Kurzeme,8,1984,Talsu novada pašvaldība,Stendes pilsētas pārvaldes vadītājs
16,Zaļo un Zemnieku savienība,Andris Bačuks,Latgale,11,1987,Balvu un Gulbenes slimnīcu apvienība,Ārsts - fizioterapeits
16,Zaļo un Zemnieku savienība,Normunds Balčuns,Rīga,24,1981,Veselības ministrijas Neatliekamās medicīniskās palīdzības dienests,Galvenais saimniecības pārzinis
16,Zaļo un Zemnieku savienība,Aija Barča,Kurzeme,2,1949,LR Saeima,deputāte
16,Zaļo un Zemnieku savienība,Arvīds Barševskis,Latgale,6,1965,Daugavpils Universitāte,Zinātņu prorektors
16,Zaļo un Zemnieku savienība,Česlavs Batņa,Vidzeme,18,1979,Ikšķiles novada pašvaldība,Domes priekšsēdētāja vietnieks
16,Zaļo un Zemnieku savienība,Valdis Bārda,Vidzeme,14,1967,Alojas novada dome,Priekšsēdētājs
16,Zaļo un Zemnieku savienība,Ivars Bārdiņš,Rīga,14,1951,Latvijas Pasts,Īpašuma pārvaldes vadītāja vietnieks
16,Zaļo un Zemnieku savienība,Raimonds Bergmanis,Vidzeme,2,1966,Valsts Kanceleja,Aizsardzības ministrs
16,Zaļo un Zemnieku savienība,Andris Bērziņš,Zemgale,3,1955,LR Saeima,Deputāts
16,Zaļo un Zemnieku savienība,Sergejs Blagoveščenskis,Latgale,16,1971,A.S. “Daugavpils satiksme”,Valdes loceklis
16,Zaļo un Zemnieku savienība,Inesis Boķis,Vidzeme,7,1952,LR Saeima,Deputāts
16,Zaļo un Zemnieku savienība,Kārlis Boldiševics,Rīga,38,1969,Latvijas Zvērinātu advokātu kolēģija,Advokāts
16,Zaļo un Zemnieku savienība,Augusts Brigmanis,Zemgale,1,1952,LR Saeima,Deputāts
16,Zaļo un Zemnieku savienība,Sergejs Buškovs,Rīga,30,1954,SIA “First Energy”,Jurists
16,Zaļo un Zemnieku savienība,Anda Čakša,Rīga,3,1974,Valsts Kanceleja,LR Veselības ministre
16,Zaļo un Zemnieku savienība,Valters Dambe,Vidzeme,8,1963,LR Saeima,Deputāts
16,Zaļo un Zemnieku savienība,Gundars Daudze,Kurzeme,1,1965,LR Saeima,"12.Saeimas deputāts, Saeimas priekšsēdētājas biedrs"
16,Zaļo un Zemnieku savienība,Daumants Dreiškens,Vidzeme,28,1984,Iekšlietu Ministrijas veselibas un sporta centrs,Profesionāls sportists
16,Zaļo un Zemnieku savienība,Baiba Dronka,Zemgale,15,1960,Skrīveru kultūras centrs,Direktore
16,Zaļo un Zemnieku savienība,Jānis Dūklavs,Latgale,1,1952,Valsts Kanceleja,Zemkopības ministrs
16,Zaļo un Zemnieku savienība,Jānis Eisaks,Zemgale,11,1982,Tukuma novada dome,Deputāts
16,Zaļo un Zemnieku savienība,Dēvijs Elnionis,Rīga,32,1977,Zvērinātu advokātu birojs “Zvērināta advokāta Dēvija Elnioņa birojs”,"zvērināts advokāts, biroja vadītājs"
16,Zaļo un Zemnieku savienība,Zigmārs Erts,Latgale,9,1983,Preiļu novada dome,Deputāts
16,Zaļo un Zemnieku savienība,Artūrs Graudiņš,Rīga,5,1984,Latvijas Zemnieku savienība,Ģenerālsekretārs
16,Zaļo un Zemnieku savienība,Inga Gudēviča,Rīga,28,1966,Rīgas pašvaldība,iestādes vadītājs
16,Zaļo un Zemnieku savienība,Viktors Indričāns,Latgale,15,1955,Malnavas koledža,Direktora vietnieks
16,Zaļo un Zemnieku savienība,Gvido Ivanovs,Rīga,26,1962,AS G4S,Objekta vadītājs
16,Zaļo un Zemnieku savienība,Egīls Īverts,Rīga,35,1960,SIA SERVET,Ekonomikas direktors
16,Zaļo un Zemnieku savienība,Janīna Jalinska,Latgale,5,1958,Daugavpils novada dome,Priekšsēdētāja
16,Zaļo un Zemnieku savienība,Mārtiņš Jarohovičs,Vidzeme,25,1983,SIA “FRESH ONE AD”,Valdes loceklis
16,Zaļo un Zemnieku savienība,Māra Juzupa,Vidzeme,16,1956,Priekšpensijā,
16,Zaļo un Zemnieku savienība,Guntis Kalniņš,Zemgale,5,1963,LR Saeima,Deputāts
16,Zaļo un Zemnieku savienība,Imants Kalniņš,Rīga,25,1962,Augusta Dombrovska Mūzikas skola,Direktors
16,Zaļo un Zemnieku savienība,Valdis Kalnozols,Rīga,9,1962,LR Saeima,Deputāts
16,Zaļo un Zemnieku savienība,Ruta Karloviča,Kurzeme,12,1960,Latvijas Universitāte,"Kuldīgas un Ventspils filiāļu direktore. Biznesa, vadības un ekonomikas fakultātes lektore"
16,Zaļo un Zemnieku savienība,Valdis Kārkliņš,Vidzeme,27,1983,Mārupes novada dome,Pašvaldības nekustamo īpašumu pārvaldnieks
16,Zaļo un Zemnieku savienība,Jānis Klaužs,Latgale,4,1953,LR Saeima,Deputāts
16,Zaļo un Zemnieku savienība,Jānis Kļaviņš,Kurzeme,4,1974,SIA ”Explore Latvija”,Valdes loceklis
16,Zaļo un Zemnieku savienība,Valerijs Kozlovs,Latgale,14,1957,SIA PEAT EXPORT LLC,Valdes priekšsēdētājs
16,Zaļo un Zemnieku savienība,Līga Kozlovska,Latgale,3,1957,LR Saeima,Deputāte
16,Zaļo un Zemnieku savienība,Ivars Krastiņš,Kurzeme,14,1955,Liepājas reģionālā slimnīca,"Ārsts anesteziologs - reanimatologs, izglītības un zinātnes virsārsts"
16,Zaļo un Zemnieku savienība,Armands Krauze,Vidzeme,3,1970,Saeima,deputāts
16,Zaļo un Zemnieku savienība,Pārsla Rigonda Krieviņa,Rīga,12,1964,LR Zemkopības ministrija,Valsts sekretāra vietniece
16,Zaļo un Zemnieku savienība,Angelika Krūmiņa,Rīga,27,1970,Rīgas Stradiņa universitāte,Profesore
16,Zaļo un Zemnieku savienība,Armands Krūze,Rīga,19,1959,Rīgas domes pilsētas Attīstības departaments,Direktora p.i.
16,Zaļo un Zemnieku savienība,Zane Kubuliņa,Vidzeme,21,1974,"Biedrība ""Zaļi Ādaži""",Valdes locekle
16,Zaļo un Zemnieku savienība,Māris Kučinskis,Vidzeme,1,1961,Valsts Kanceleja,Ministru prezidents
16,Zaļo un Zemnieku savienība,Dainis Kūla,Kurzeme,15,1959,Kurekss SIA,Iepirkuma speciālists
16,Zaļo un Zemnieku savienība,Gunārs Kūtris,Vidzeme,15,1960,Latvijas Universitāte,Lektors
16,Zaļo un Zemnieku savienība,Jānis Lediņš,Vidzeme,4,1964,Jūrmalas dome,"Pilsētsaimniecības un drošības komitejas priekšsēdētājs, deputāts"
16,Zaļo un Zemnieku savienība,Jānis Leitis,Vidzeme,17,1958,Burtnieku novada dome,Deputāts
16,Zaļo un Zemnieku savienība,Viktorija Lene,Latgale,12,1961,SIA Latvijas lauku konsultācijas un izglītības centrs,Lauku attīstības konsultante
16,Zaļo un Zemnieku savienība,Ņina Linde,Rīga,10,1971,SIA “Latvijas Zinātņu akadēmijas Ekonomikas institūts”,Valdes priekšsēdētāja
16,Zaļo un Zemnieku savienība,Reinis Līcis,Latgale,10,1988,Ilūkstes novada pašvaldība,Izpilddirektora p.i./ būvvaldes vadītājs
16,Zaļo un Zemnieku savienība,Voldemārs Lūsis,Rīga,23,1974,SIA KV INVEST BALTIC,Valdes loceklis
16,Zaļo un Zemnieku savienība,Artūrs Mangulis,Vidzeme,9,1971,Ogres novada pašvaldība,"Izglītības, kultūras un sporta jautājumu komitejas priekšsēdētājs"
16,Zaļo un Zemnieku savienība,Ģirts Mazurs,Rīga,33,1970,Sociālo pakalpojumu aģentūra,Mentors
16,Zaļo un Zemnieku savienība,Jānis Megnis,Kurzeme,11,1961,Rojas ostas pārvalde,"Ostas pārvaldnieks, projektu vadītājs"
16,Zaļo un Zemnieku savienība,Ainārs Mežulis,Vidzeme,5,1962,LR Saeima,Deputāts
16,Zaļo un Zemnieku savienība,Aivars Mucenieks,Kurzeme,7,1964,Ventspils novada pašvaldība,Novada pašvaldības domes priekšsēdētājs
16,Zaļo un Zemnieku savienība,Aivars Nalivaiko,Vidzeme,26,1962,Inčukalna novada dome,"Domes priekšsēdētājs, deputāts"
16,Zaļo un Zemnieku savienība,Roberts Ozols,Vidzeme,13,1954,Latvijas Zaļā partija,Ķeguma nodaļas vadītājs
16,Zaļo un Zemnieku savienība,Mārtiņš Pļaviņš,Rīga,16,1985,Valsts Robežsardzes koledža,Sporta instruktors
16,Zaļo un Zemnieku savienība,Anna Poindere,Rīga,31,1986,FMR Advisory,Biznesa menedžere
16,Zaļo un Zemnieku savienība,Edgars Putra,Kurzeme,3,1983,LR Saeima,Deputāts
16,Zaļo un Zemnieku savienība,Roberts Raimo,Rīga,21,1968,Latvijas Sporta Pedagoģijas akadēmija,Vieslektors
16,Zaļo un Zemnieku savienība,Artis Rasmanis,Vidzeme,6,1971,LR Saeima,Deputāts
16,Zaļo un Zemnieku savienība,Dana Reizniece-Ozola,Rīga,1,1981,Valsts Kanceleja,Finanšu ministre
16,Zaļo un Zemnieku savienība,Pēteris Rožinskis,Latgale,7,1958,Riebiņu novada dome,Pašvaldības priekšsēdētājs
16,Zaļo un Zemnieku savienība,Andris Rukmanis,Rīga,8,1961,Latvijas Zvērinātu advokātu kolēģija,Zvērināts advokāts
16,Zaļo un Zemnieku savienība,Ērika Ruskule,Latgale,13,1965,Valsts vides dienests Rēzeknes reģionālā vides pārvalde,Direktore
16,Zaļo un Zemnieku savienība,Mārtiņš Ruža,Zemgale,10,1971,Brīvmākslinieks,
16,Zaļo un Zemnieku savienība,Kārlis Seržants,Rīga,4,1959,LR Saeima,Deputāts
16,Zaļo un Zemnieku savienība,Viesturs Silenieks,Rīga,15,1977,LR Aizsardzības ministrija,Parlamentārais sekretārs
16,Zaļo un Zemnieku savienība,Viktors Silkāns,Zemgale,14,1967,SIA”Belam-Rīga”,Vides un darba aizsardzības inženieris
16,Zaļo un Zemnieku savienība,Karina Siņkeviča,Vidzeme,23,1968,Bulduru slimnīca,Valdes locekle
16,Zaļo un Zemnieku savienība,Māris Skudra,Zemgale,16,1983,"Jelgavas pilsētas pašvaldības iestāde ""Pilsētsaimniecība""",Infrastruktūras vadības sistēmu nodaļas vadītājs
16,Zaļo un Zemnieku savienība,Valdis Skujiņš,Kurzeme,6,1951,LR Saeima,Deputāts
16,Zaļo un Zemnieku savienība,Ināra Sokirka,Latgale,8,1959,Viļakas novada dome,Deputāte
16,Zaļo un Zemnieku savienība,Ojārs Spārītis,Rīga,6,1955,Latvijas Mākslas akadēmija,"Doktorantūras nodaļas vadītājs, profesors"
16,Zaļo un Zemnieku savienība,Ārijs Sproģis,Kurzeme,13,1968,Brocēnu novada pašvaldība,Domes priekšsēdētāja vietnieks
16,Zaļo un Zemnieku savienība,Aivars Straume,Rīga,13,1952,A/S” Latvijas dzelzceļš “,Tehniskās inspekcijas ārkārtējo situāciju un atjaunošanas līdzekļu nodaļas vadītājs
16,Zaļo un Zemnieku savienība,Viktors Ščerbatihs,Zemgale,9,1974,"Olimpiskais centrs ""Ventspils""",Fiziskās sagatavošanas galvenais treneris
16,Zaļo un Zemnieku savienība,Edgars Tavars,Rīga,2,1982,LR Satiksmes ministrija,Parlamentārais sekretārs
16,Zaļo un Zemnieku savienība,Anitra Tooma,Rīga,7,1962,Biedrība “Vides Vārds”,Valdes locekle
